scenario,step,phase,method,qname,seconds
sliding_window,55,count_query,logical_views,q1,0.0642
sliding_window,55,query,logical_views,q2,0.075
sliding_window,55,count_query,logical_views,q2,0.0582
sliding_window,55,query,logical_views,q3,0.0933
sliding_window,55,count_query,logical_views,q3,0.0562
sliding_window,55,query,logical_views,q4,0.0139
sliding_window,55,count_query,logical_views,q4,0.0038
sliding_window,55,checkpoint,ivm,,0.1593
sliding_window,55,maintain,ivm,,0.5997
sliding_window,55,query,ivm,q1,0.1022
sliding_window,55,count_query,ivm,q1,0.0171
sliding_window,55,query,ivm,q2,0.0474
sliding_window,55,count_query,ivm,q2,0.0113
sliding_window,55,query,ivm,q3,0.0455
sliding_window,55,count_query,ivm,q3,0.0057
sliding_window,55,query,ivm,q4,0.0117
sliding_window,55,count_query,ivm,q4,0.0035
sliding_window,55,checkpoint,crown,,0.3344
sliding_window,55,maintain,crown,,0.437
sliding_window,55,query,crown,q1,0.195
sliding_window,55,count_query,crown,q1,0.0302
sliding_window,55,query,crown,q2,0.0555
sliding_window,55,count_query,crown,q2,0.0167
sliding_window,55,query,crown,q3,0.0691
sliding_window,55,count_query,crown,q3,0.0065
sliding_window,55,query,crown,q4,0.0107
sliding_window,55,count_query,crown,q4,0.0036
sliding_window,60,staging,,,9.0233
sliding_window,60,base_insert,,,5.0635
sliding_window,60,base_delete,,,0.4373
sliding_window,60,checkpoint,recompute,,0.8361
sliding_window,60,query,recompute,q1,0.1568
sliding_window,60,count_query,recompute,q1,0.1343
sliding_window,60,query,recompute,q2,0.0963
sliding_window,60,count_query,recompute,q2,0.078
sliding_window,60,query,recompute,q3,0.0984
sliding_window,60,count_query,recompute,q3,0.064
sliding_window,60,query,recompute,q4,0.0134
sliding_window,60,count_query,recompute,q4,0.0035
sliding_window,60,checkpoint,logical_views,,0.1008
sliding_window,60,query,logical_views,q1,0.2148
sliding_window,60,count_query,logical_views,q1,0.0571
sliding_window,60,query,logical_views,q2,0.0813
sliding_window,60,count_query,logical_views,q2,0.0489
sliding_window,60,query,logical_views,q3,0.0908
sliding_window,60,count_query,logical_views,q3,0.0453
sliding_window,60,query,logical_views,q4,0.0194
sliding_window,60,count_query,logical_views,q4,0.0036
sliding_window,60,checkpoint,ivm,,0.1221
sliding_window,60,maintain,ivm,,0.6089
sliding_window,60,query,ivm,q1,0.0983
sliding_window,60,count_query,ivm,q1,0.0165
sliding_window,60,query,ivm,q2,0.04
sliding_window,60,count_query,ivm,q2,0.0113
sliding_window,60,query,ivm,q3,0.053
sliding_window,60,count_query,ivm,q3,0.006
sliding_window,60,query,ivm,q4,0.0098
sliding_window,60,count_query,ivm,q4,0.0034
sliding_window,60,checkpoint,crown,,0.2502
sliding_window,60,maintain,crown,,0.628
sliding_window,60,query,crown,q1,0.206
sliding_window,60,count_query,crown,q1,0.0341
sliding_window,60,query,crown,q2,0.0699
sliding_window,60,count_query,crown,q2,0.0178
sliding_window,60,query,crown,q3,0.093
sliding_window,60,count_query,crown,q3,0.0078
sliding_window,60,query,crown,q4,0.0116
sliding_window,60,count_query,crown,q4,0.0034
sliding_window,65,staging,,,9.0045
sliding_window,65,base_insert,,,4.0049
sliding_window,65,base_delete,,,0.3253
sliding_window,65,checkpoint,recompute,,0.8802
sliding_window,65,query,recompute,q1,0.1784
sliding_window,65,count_query,recompute,q1,0.1362
sliding_window,65,query,recompute,q2,0.0973
sliding_window,65,count_query,recompute,q2,0.0742
sliding_window,65,query,recompute,q3,0.1106
sliding_window,65,count_query,recompute,q3,0.0754
sliding_window,65,query,recompute,q4,0.0142
sliding_window,65,count_query,recompute,q4,0.0035
sliding_window,65,checkpoint,logical_views,,0.1729
sliding_window,65,query,logical_views,q1,0.2217
sliding_window,65,count_query,logical_views,q1,0.0683
sliding_window,65,query,logical_views,q2,0.0798
sliding_window,65,count_query,logical_views,q2,0.0498
sliding_window,65,query,logical_views,q3,0.1139
sliding_window,65,count_query,logical_views,q3,0.0554
sliding_window,65,query,logical_views,q4,0.0173
sliding_window,65,count_query,logical_views,q4,0.0039
sliding_window,65,checkpoint,ivm,,0.1721
sliding_window,65,maintain,ivm,,0.5828
sliding_window,65,query,ivm,q1,0.1078
sliding_window,65,count_query,ivm,q1,0.0178
sliding_window,65,query,ivm,q2,0.0491
sliding_window,65,count_query,ivm,q2,0.0164
sliding_window,65,query,ivm,q3,0.0581
sliding_window,65,count_query,ivm,q3,0.0064
sliding_window,65,query,ivm,q4,0.0116
sliding_window,65,count_query,ivm,q4,0.0038
sliding_window,65,checkpoint,crown,,0.3552
sliding_window,65,maintain,crown,,0.7662
sliding_window,65,query,crown,q1,0.1877
sliding_window,65,count_query,crown,q1,0.0401
sliding_window,65,query,crown,q2,0.0715
sliding_window,65,count_query,crown,q2,0.0195
sliding_window,65,query,crown,q3,0.0807
sliding_window,65,count_query,crown,q3,0.0074
sliding_window,65,query,crown,q4,0.0106
sliding_window,65,count_query,crown,q4,0.0035
sliding_window,70,staging,,,8.8512
sliding_window,70,base_insert,,,3.1269
sliding_window,70,base_delete,,,0.3899
sliding_window,70,checkpoint,recompute,,0.9516
sliding_window,70,query,recompute,q1,0.1681
sliding_window,70,count_query,recompute,q1,0.1407
sliding_window,70,query,recompute,q2,0.0878
sliding_window,70,count_query,recompute,q2,0.0738
sliding_window,70,query,recompute,q3,0.0928
sliding_window,70,count_query,recompute,q3,0.0642
sliding_window,70,query,recompute,q4,0.0115
sliding_window,70,count_query,recompute,q4,0.0053
sliding_window,70,checkpoint,logical_views,,0.1786
sliding_window,70,query,logical_views,q1,0.1923
sliding_window,70,count_query,logical_views,q1,0.0636
sliding_window,70,query,logical_views,q2,0.0771
sliding_window,70,count_query,logical_views,q2,0.0401
sliding_window,70,query,logical_views,q3,0.0997
sliding_window,70,count_query,logical_views,q3,0.042
sliding_window,70,query,logical_views,q4,0.0171
sliding_window,70,count_query,logical_views,q4,0.0037
sliding_window,70,checkpoint,ivm,,0.1876
sliding_window,70,maintain,ivm,,0.6243
sliding_window,70,query,ivm,q1,0.1025
sliding_window,70,count_query,ivm,q1,0.0168
sliding_window,70,query,ivm,q2,0.0542
sliding_window,70,count_query,ivm,q2,0.012
sliding_window,70,query,ivm,q3,0.0555
sliding_window,70,count_query,ivm,q3,0.0063
sliding_window,70,query,ivm,q4,0.0112
sliding_window,70,count_query,ivm,q4,0.004
sliding_window,70,checkpoint,crown,,0.34
sliding_window,70,maintain,crown,,0.4545
sliding_window,70,query,crown,q1,0.2018
sliding_window,70,count_query,crown,q1,0.0408
sliding_window,70,query,crown,q2,0.0705
sliding_window,70,count_query,crown,q2,0.023
sliding_window,70,query,crown,q3,0.0789
sliding_window,70,count_query,crown,q3,0.0085
sliding_window,70,query,crown,q4,0.0105
sliding_window,70,count_query,crown,q4,0.0039
sliding_window,75,staging,,,8.8076
sliding_window,75,base_insert,,,4.3727
sliding_window,75,base_delete,,,0.3819
sliding_window,75,checkpoint,recompute,,0.8801
sliding_window,75,query,recompute,q1,0.179
sliding_window,75,count_query,recompute,q1,0.147
sliding_window,75,query,recompute,q2,0.1021
sliding_window,75,count_query,recompute,q2,0.0757
sliding_window,75,query,recompute,q3,0.1109
sliding_window,75,count_query,recompute,q3,0.0747
sliding_window,75,query,recompute,q4,0.0199
sliding_window,75,count_query,recompute,q4,0.0037
sliding_window,75,checkpoint,logical_views,,0.1872
sliding_window,75,query,logical_views,q1,0.2137
sliding_window,75,count_query,logical_views,q1,0.0709
sliding_window,75,query,logical_views,q2,0.0879
sliding_window,75,count_query,logical_views,q2,0.0498
sliding_window,75,query,logical_views,q3,0.0998
sliding_window,75,count_query,logical_views,q3,0.0533
sliding_window,75,query,logical_views,q4,0.0114
sliding_window,75,count_query,logical_views,q4,0.0033
sliding_window,75,checkpoint,ivm,,0.1856
sliding_window,75,maintain,ivm,,0.6025
sliding_window,75,query,ivm,q1,0.0972
sliding_window,75,count_query,ivm,q1,0.0167
sliding_window,75,query,ivm,q2,0.055
sliding_window,75,count_query,ivm,q2,0.0135
sliding_window,75,query,ivm,q3,0.0544
sliding_window,75,count_query,ivm,q3,0.0065
sliding_window,75,query,ivm,q4,0.0106
sliding_window,75,count_query,ivm,q4,0.0039
sliding_window,75,checkpoint,crown,,0.3615
sliding_window,75,maintain,crown,,0.4429
sliding_window,75,query,crown,q1,0.2116
sliding_window,75,count_query,crown,q1,0.0419
sliding_window,75,query,crown,q2,0.0647
sliding_window,75,count_query,crown,q2,0.0217
sliding_window,75,query,crown,q3,0.0954
sliding_window,75,count_query,crown,q3,0.0081
sliding_window,75,query,crown,q4,0.0139
sliding_window,75,count_query,crown,q4,0.0044
sliding_window,80,staging,,,8.6168
sliding_window,80,base_insert,,,3.7279
sliding_window,80,base_delete,,,0.3477
sliding_window,80,checkpoint,recompute,,0.9765
sliding_window,80,query,recompute,q1,0.1487
sliding_window,80,count_query,recompute,q1,0.1235
sliding_window,80,query,recompute,q2,0.1
sliding_window,80,count_query,recompute,q2,0.0729
sliding_window,80,query,recompute,q3,0.1077
sliding_window,80,count_query,recompute,q3,0.0728
sliding_window,80,query,recompute,q4,0.0128
sliding_window,80,count_query,recompute,q4,0.0039
sliding_window,80,checkpoint,logical_views,,0.1998
sliding_window,80,query,logical_views,q1,0.2147
sliding_window,80,count_query,logical_views,q1,0.078
sliding_window,80,query,logical_views,q2,0.0895
sliding_window,80,count_query,logical_views,q2,0.0475
sliding_window,80,query,logical_views,q3,0.1026
sliding_window,80,count_query,logical_views,q3,0.0454
sliding_window,80,query,logical_views,q4,0.0121
sliding_window,80,count_query,logical_views,q4,0.0041
sliding_window,80,checkpoint,ivm,,0.1939
sliding_window,80,maintain,ivm,,0.6174
sliding_window,80,query,ivm,q1,0.1028
sliding_window,80,count_query,ivm,q1,0.0183
sliding_window,80,query,ivm,q2,0.063
sliding_window,80,count_query,ivm,q2,0.0122
sliding_window,80,query,ivm,q3,0.0584
sliding_window,80,count_query,ivm,q3,0.0088
sliding_window,80,query,ivm,q4,0.0115
sliding_window,80,count_query,ivm,q4,0.0037
sliding_window,80,checkpoint,crown,,0.3373
sliding_window,80,maintain,crown,,0.6014
sliding_window,80,query,crown,q1,0.2133
sliding_window,80,count_query,crown,q1,0.0331
sliding_window,80,query,crown,q2,0.0713
sliding_window,80,count_query,crown,q2,0.0167
sliding_window,80,query,crown,q3,0.0713
sliding_window,80,count_query,crown,q3,0.008
sliding_window,80,query,crown,q4,0.013
sliding_window,80,count_query,crown,q4,0.0033
sliding_window,85,staging,,,8.8532
sliding_window,85,base_insert,,,4.2983
sliding_window,85,base_delete,,,0.3739
sliding_window,85,checkpoint,recompute,,1.0343
sliding_window,85,query,recompute,q1,0.1669
sliding_window,85,count_query,recompute,q1,0.1367
sliding_window,85,query,recompute,q2,0.0983
sliding_window,85,count_query,recompute,q2,0.0782
sliding_window,85,query,recompute,q3,0.1048
sliding_window,85,count_query,recompute,q3,0.0742
sliding_window,85,query,recompute,q4,0.0152
sliding_window,85,count_query,recompute,q4,0.004
sliding_window,85,checkpoint,logical_views,,0.2042
sliding_window,85,query,logical_views,q1,0.1947
sliding_window,85,count_query,logical_views,q1,0.0782
sliding_window,85,query,logical_views,q2,0.0811
sliding_window,85,count_query,logical_views,q2,0.0492
sliding_window,85,query,logical_views,q3,0.1059
sliding_window,85,count_query,logical_views,q3,0.0547
sliding_window,85,query,logical_views,q4,0.0131
sliding_window,85,count_query,logical_views,q4,0.0065
sliding_window,85,checkpoint,ivm,,0.2014
sliding_window,85,maintain,ivm,,0.6112
sliding_window,85,query,ivm,q1,0.1035
sliding_window,85,count_query,ivm,q1,0.017
sliding_window,85,query,ivm,q2,0.0596
sliding_window,85,count_query,ivm,q2,0.0122
sliding_window,85,query,ivm,q3,0.0584
sliding_window,85,count_query,ivm,q3,0.0055
sliding_window,85,query,ivm,q4,0.0113
sliding_window,85,count_query,ivm,q4,0.0037
sliding_window,85,checkpoint,crown,,0.3811
sliding_window,85,maintain,crown,,0.6721
sliding_window,85,query,crown,q1,0.2007
sliding_window,85,count_query,crown,q1,0.0363
sliding_window,85,query,crown,q2,0.0719
sliding_window,85,count_query,crown,q2,0.0219
sliding_window,85,query,crown,q3,0.0954
sliding_window,85,count_query,crown,q3,0.0083
sliding_window,85,query,crown,q4,0.0114
sliding_window,85,count_query,crown,q4,0.0034
sliding_window,90,staging,,,9.1411
sliding_window,90,base_insert,,,3.9355
sliding_window,90,base_delete,,,0.3817
sliding_window,90,checkpoint,recompute,,1.1083
sliding_window,90,query,recompute,q1,0.1564
sliding_window,90,count_query,recompute,q1,0.1174
sliding_window,90,query,recompute,q2,0.0995
sliding_window,90,count_query,recompute,q2,0.0818
sliding_window,90,query,recompute,q3,0.1078
sliding_window,90,count_query,recompute,q3,0.0683
sliding_window,90,query,recompute,q4,0.0119
sliding_window,90,count_query,recompute,q4,0.0036
sliding_window,90,checkpoint,logical_views,,0.2021
sliding_window,90,query,logical_views,q1,0.2091
sliding_window,90,count_query,logical_views,q1,0.0759
sliding_window,90,query,logical_views,q2,0.0814
sliding_window,90,count_query,logical_views,q2,0.0504
sliding_window,90,query,logical_views,q3,0.0961
sliding_window,90,count_query,logical_views,q3,0.0564
sliding_window,90,query,logical_views,q4,0.0164
sliding_window,90,count_query,logical_views,q4,0.0045
sliding_window,90,checkpoint,ivm,,0.2003
sliding_window,90,maintain,ivm,,0.5947
sliding_window,90,query,ivm,q1,0.1081
sliding_window,90,count_query,ivm,q1,0.018
sliding_window,90,query,ivm,q2,0.058
sliding_window,90,count_query,ivm,q2,0.0121
sliding_window,90,query,ivm,q3,0.0569
sliding_window,90,count_query,ivm,q3,0.0063
sliding_window,90,query,ivm,q4,0.012
sliding_window,90,count_query,ivm,q4,0.0037
sliding_window,90,checkpoint,crown,,0.355
sliding_window,90,maintain,crown,,0.4524
sliding_window,90,query,crown,q1,0.2239
sliding_window,90,count_query,crown,q1,0.0445
sliding_window,90,query,crown,q2,0.0777
sliding_window,90,count_query,crown,q2,0.0222
sliding_window,90,query,crown,q3,0.0738
sliding_window,90,count_query,crown,q3,0.0077
sliding_window,90,query,crown,q4,0.0143
sliding_window,90,count_query,crown,q4,0.0043
sliding_window,95,staging,,,8.9203
sliding_window,95,base_insert,,,4.8461
sliding_window,95,base_delete,,,0.417
sliding_window,95,checkpoint,recompute,,0.8088
sliding_window,95,query,recompute,q1,0.167
sliding_window,95,count_query,recompute,q1,0.1384
sliding_window,95,query,recompute,q2,0.0971
sliding_window,95,count_query,recompute,q2,0.0794
sliding_window,95,query,recompute,q3,0.1182
sliding_window,95,count_query,recompute,q3,0.0875
sliding_window,95,query,recompute,q4,0.012
sliding_window,95,count_query,recompute,q4,0.004
sliding_window,95,checkpoint,logical_views,,0.1648
sliding_window,95,query,logical_views,q1,0.2128
sliding_window,95,count_query,logical_views,q1,0.0685
sliding_window,95,query,logical_views,q2,0.079
sliding_window,95,count_query,logical_views,q2,0.048
sliding_window,95,query,logical_views,q3,0.1011
sliding_window,95,count_query,logical_views,q3,0.0509
sliding_window,95,query,logical_views,q4,0.0123
sliding_window,95,count_query,logical_views,q4,0.0042
sliding_window,95,checkpoint,ivm,,0.1716
sliding_window,95,maintain,ivm,,0.6094
sliding_window,95,query,ivm,q1,0.0993
sliding_window,95,count_query,ivm,q1,0.0165
sliding_window,95,query,ivm,q2,0.0573
sliding_window,95,count_query,ivm,q2,0.0133
sliding_window,95,query,ivm,q3,0.0672
sliding_window,95,count_query,ivm,q3,0.0062
sliding_window,95,query,ivm,q4,0.0134
sliding_window,95,count_query,ivm,q4,0.0035
sliding_window,95,checkpoint,crown,,0.3578
sliding_window,95,maintain,crown,,0.4045
sliding_window,95,query,crown,q1,0.2028
sliding_window,95,count_query,crown,q1,0.0454
sliding_window,95,query,crown,q2,0.0739
sliding_window,95,count_query,crown,q2,0.0233
sliding_window,95,query,crown,q3,0.0721
sliding_window,95,count_query,crown,q3,0.0086
sliding_window,95,query,crown,q4,0.0112
sliding_window,95,count_query,crown,q4,0.0035
sliding_window,100,staging,,,8.5827
sliding_window,100,base_insert,,,4.0309
sliding_window,100,base_delete,,,0.3276
sliding_window,100,checkpoint,recompute,,0.7144
sliding_window,100,query,recompute,q1,0.1552
sliding_window,100,count_query,recompute,q1,0.1344
sliding_window,100,query,recompute,q2,0.1003
sliding_window,100,count_query,recompute,q2,0.0758
sliding_window,100,query,recompute,q3,0.1064
sliding_window,100,count_query,recompute,q3,0.0688
sliding_window,100,query,recompute,q4,0.0504
sliding_window,100,count_query,recompute,q4,0.0038
sliding_window,100,checkpoint,logical_views,,0.1512
sliding_window,100,query,logical_views,q1,0.2063
sliding_window,100,count_query,logical_views,q1,0.0719
sliding_window,100,query,logical_views,q2,0.0839
sliding_window,100,count_query,logical_views,q2,0.0506
sliding_window,100,query,logical_views,q3,0.1004
sliding_window,100,count_query,logical_views,q3,0.0515
sliding_window,100,query,logical_views,q4,0.0132
sliding_window,100,count_query,logical_views,q4,0.0039
sliding_window,100,checkpoint,ivm,,0.1149
sliding_window,100,maintain,ivm,,0.5925
sliding_window,100,query,ivm,q1,0.0984
sliding_window,100,count_query,ivm,q1,0.017
sliding_window,100,query,ivm,q2,0.0673
sliding_window,100,count_query,ivm,q2,0.0159
sliding_window,100,query,ivm,q3,0.0572
sliding_window,100,count_query,ivm,q3,0.0063
