scenario,step,phase,method,qname,seconds
preloaded_replacement_sliding,85,query,crown,q4,0.1675
preloaded_replacement_sliding,85,count_query,crown,q4,0.1806
preloaded_replacement_sliding,90,staging,,,4.1472
preloaded_replacement_sliding,90,base_insert,,,0.5287
preloaded_replacement_sliding,90,base_delete,,,0.6812
preloaded_replacement_sliding,90,query,recompute,q1,34.7164
preloaded_replacement_sliding,90,count_query,recompute,q1,31.9164
preloaded_replacement_sliding,90,query,recompute,q2,35.9578
preloaded_replacement_sliding,90,count_query,recompute,q2,30.6963
preloaded_replacement_sliding,90,query,recompute,q3,70.8239
preloaded_replacement_sliding,90,count_query,recompute,q3,70.4094
preloaded_replacement_sliding,90,query,recompute,q4,0.1798
preloaded_replacement_sliding,90,count_query,recompute,q4,0.1724
preloaded_replacement_sliding,90,query,logical_views,q1,8.5215
preloaded_replacement_sliding,90,count_query,logical_views,q1,6.0397
preloaded_replacement_sliding,90,query,logical_views,q2,4.1024
preloaded_replacement_sliding,90,count_query,logical_views,q2,3.6029
preloaded_replacement_sliding,90,query,logical_views,q3,54.4189
preloaded_replacement_sliding,90,count_query,logical_views,q3,54.2698
preloaded_replacement_sliding,90,query,logical_views,q4,0.1936
preloaded_replacement_sliding,90,count_query,logical_views,q4,0.1781
preloaded_replacement_sliding,90,maintain,ivm,,15.6391
preloaded_replacement_sliding,90,query,ivm,q1,4.7867
preloaded_replacement_sliding,90,count_query,ivm,q1,1.0598
preloaded_replacement_sliding,90,query,ivm,q2,2.5449
preloaded_replacement_sliding,90,count_query,ivm,q2,2.0738
preloaded_replacement_sliding,90,query,ivm,q3,4.8719
preloaded_replacement_sliding,90,count_query,ivm,q3,4.6181
preloaded_replacement_sliding,90,query,ivm,q4,0.1705
preloaded_replacement_sliding,90,count_query,ivm,q4,0.1764
preloaded_replacement_sliding,90,maintain,crown,,4.202
preloaded_replacement_sliding,90,query,crown,q1,6.5315
preloaded_replacement_sliding,90,count_query,crown,q1,0.622
preloaded_replacement_sliding,90,query,crown,q2,2.8898
preloaded_replacement_sliding,90,count_query,crown,q2,1.8519
preloaded_replacement_sliding,90,query,crown,q3,1.3257
preloaded_replacement_sliding,90,count_query,crown,q3,1.2432
preloaded_replacement_sliding,90,query,crown,q4,0.184
preloaded_replacement_sliding,90,count_query,crown,q4,0.1808
preloaded_replacement_sliding,95,staging,,,4.1174
preloaded_replacement_sliding,95,base_insert,,,0.485
preloaded_replacement_sliding,95,base_delete,,,0.7171
preloaded_replacement_sliding,95,query,recompute,q1,38.0554
preloaded_replacement_sliding,95,count_query,recompute,q1,35.2354
preloaded_replacement_sliding,95,query,recompute,q2,37.8443
preloaded_replacement_sliding,95,count_query,recompute,q2,33.2442
preloaded_replacement_sliding,95,query,recompute,q3,85.9351
preloaded_replacement_sliding,95,count_query,recompute,q3,85.5763
preloaded_replacement_sliding,95,query,recompute,q4,0.1878
preloaded_replacement_sliding,95,count_query,recompute,q4,0.1688
preloaded_replacement_sliding,95,query,logical_views,q1,9.3381
preloaded_replacement_sliding,95,count_query,logical_views,q1,6.6828
preloaded_replacement_sliding,95,query,logical_views,q2,4.3234
preloaded_replacement_sliding,95,count_query,logical_views,q2,3.7489
preloaded_replacement_sliding,95,query,logical_views,q3,68.5438
preloaded_replacement_sliding,95,count_query,logical_views,q3,67.931
preloaded_replacement_sliding,95,query,logical_views,q4,0.2043
preloaded_replacement_sliding,95,count_query,logical_views,q4,0.1826
preloaded_replacement_sliding,95,maintain,ivm,,16.2259
preloaded_replacement_sliding,95,query,ivm,q1,5.0842
preloaded_replacement_sliding,95,count_query,ivm,q1,1.2353
preloaded_replacement_sliding,95,query,ivm,q2,2.8531
preloaded_replacement_sliding,95,count_query,ivm,q2,2.3212
preloaded_replacement_sliding,95,query,ivm,q3,5.7811
preloaded_replacement_sliding,95,count_query,ivm,q3,5.7596
preloaded_replacement_sliding,95,query,ivm,q4,0.1734
preloaded_replacement_sliding,95,count_query,ivm,q4,0.1745
preloaded_replacement_sliding,95,maintain,crown,,4.4202
preloaded_replacement_sliding,95,query,crown,q1,7.1672
preloaded_replacement_sliding,95,count_query,crown,q1,0.6522
preloaded_replacement_sliding,95,query,crown,q2,3.1395
preloaded_replacement_sliding,95,count_query,crown,q2,1.9335
preloaded_replacement_sliding,95,query,crown,q3,1.4898
preloaded_replacement_sliding,95,count_query,crown,q3,1.368
preloaded_replacement_sliding,95,query,crown,q4,0.193
preloaded_replacement_sliding,95,count_query,crown,q4,0.1866
preloaded_replacement_sliding,100,staging,,,4.196
preloaded_replacement_sliding,100,base_insert,,,0.496
preloaded_replacement_sliding,100,base_delete,,,0.7428
preloaded_replacement_sliding,100,query,recompute,q1,43.7288
preloaded_replacement_sliding,100,count_query,recompute,q1,39.5178
preloaded_replacement_sliding,100,query,recompute,q2,41.6092
preloaded_replacement_sliding,100,count_query,recompute,q2,36.9373
preloaded_replacement_sliding,100,query,recompute,q3,105.3924
preloaded_replacement_sliding,100,count_query,recompute,q3,103.9796
preloaded_replacement_sliding,100,query,recompute,q4,0.194
preloaded_replacement_sliding,100,count_query,recompute,q4,0.1637
preloaded_replacement_sliding,100,query,logical_views,q1,10.1808
preloaded_replacement_sliding,100,count_query,logical_views,q1,7.2556
preloaded_replacement_sliding,100,query,logical_views,q2,4.5572
preloaded_replacement_sliding,100,count_query,logical_views,q2,3.9209
preloaded_replacement_sliding,100,query,logical_views,q3,85.5943
preloaded_replacement_sliding,100,count_query,logical_views,q3,85.413
preloaded_replacement_sliding,100,query,logical_views,q4,0.2188
preloaded_replacement_sliding,100,count_query,logical_views,q4,0.2048
preloaded_replacement_sliding,100,maintain,ivm,,14.2042
preloaded_replacement_sliding,100,query,ivm,q1,5.7356
preloaded_replacement_sliding,100,count_query,ivm,q1,1.3663
preloaded_replacement_sliding,100,query,ivm,q2,3.0061
preloaded_replacement_sliding,100,count_query,ivm,q2,2.3969
preloaded_replacement_sliding,100,query,ivm,q3,7.7919
preloaded_replacement_sliding,100,count_query,ivm,q3,7.7066
preloaded_replacement_sliding,100,query,ivm,q4,0.2029
preloaded_replacement_sliding,100,count_query,ivm,q4,0.1817
preloaded_replacement_sliding,100,maintain,crown,,4.2442
preloaded_replacement_sliding,100,query,crown,q1,8.1431
preloaded_replacement_sliding,100,count_query,crown,q1,0.6732
preloaded_replacement_sliding,100,query,crown,q2,3.4647
preloaded_replacement_sliding,100,count_query,crown,q2,2.0688
preloaded_replacement_sliding,100,query,crown,q3,1.7815
preloaded_replacement_sliding,100,count_query,crown,q3,1.5902
preloaded_replacement_sliding,100,query,crown,q4,0.1795
preloaded_replacement_sliding,100,count_query,crown,q4,0.1892
